id,Date,Open,High,Low,Close,Volume,SMA-8,WMA-12,cci-20,rsi-14,DGS10,USD/EUR,USD/JPY,VALUE,IC4WSA,GDP,UNRATE
34,7/2/2012,88.39,89.49,88.03,88.85,11750800,96.68,98.0,-48.4195,38.4615384615,1.61,0.7893,79.75,83.72,380000.0,16227.9,8.2
35,7/3/2012,89.37,90.6,88.25,90.48,7499200,95.28,97.15,-43.5795,46.1538461538,1.65,0.7925,79.65,87.74,380000.0,16227.9,8.2
36,7/5/2012,90.7,92.7,90.55,92.2,11128600,94.0,95.81,-33.76,46.1538461538,1.62,0.7954,79.8,87.11,380000.0,16227.9,8.2
37,7/6/2012,91.61,92.23,90.77,91.38,8098200,93.25,94.75,-33.5699,46.1538461538,1.57,0.8018,79.85,84.37,380000.0,16227.9,8.2
38,7/9/2012,91.21,91.7,90.0,90.28,6955000,92.24,93.2,-35.2905,38.4615384615,1.53,0.8139,79.64,85.93,374500.0,16227.9,8.2
39,7/10/2012,90.6,92.0,90.6,91.29,7264600,91.12,91.45,-29.9183,46.1538461538,1.53,0.8134,79.61,83.92,374500.0,16227.9,8.2
40,7/11/2012,91.67,92.4,90.5,92.26,8694800,90.32,89.81,-25.1218,53.8461538462,1.54,0.8138,79.45,85.88,374500.0,16227.9,8.2
41,7/12/2012,91.92,92.24,90.21,91.82,7482400,90.96,90.61,-24.5817,46.1538461538,1.5,0.8158,79.41,86.02,374500.0,16227.9,8.2
42,7/13/2012,92.26,94.29,92.04,93.97,5698200,91.39,91.24,-10.9127,53.8461538462,1.52,0.8187,79.41,87.15,374500.0,16227.9,8.2
43,7/16/2012,93.81,93.89,92.89,93.02,5842400,91.89,91.59,-9.89,46.1538461538,1.5,0.8161,79.17,88.41,375500.0,16227.9,8.2
44,7/17/2012,92.48,93.43,91.91,92.76,5330000,92.0,91.54,-11.2666,46.1538461538,1.53,0.817,78.99,89.07,375500.0,16227.9,8.2
45,7/18/2012,92.49,94.94,91.98,94.63,5482000,92.2,91.75,-0.9948,53.8461538462,1.52,0.8144,78.98,89.88,375500.0,16227.9,8.2
46,7/19/2012,95.2,95.98,94.11,95.26,5430600,92.82,92.39,10.555,61.5384615385,1.54,0.8148,78.97,92.78,375500.0,16227.9,8.2
47,7/20/2012,94.71,95.0,93.05,93.08,5987600,93.39,92.91,2.6262,53.8461538462,1.49,0.8143,78.62,91.56,375500.0,16227.9,8.2
48,7/23/2012,92.05,93.26,91.34,92.85,4309600,93.51,93.22,-4.2188,46.1538461538,1.47,0.8226,78.47,87.77,371750.0,16227.9,8.2
49,7/24/2012,93.26,93.93,92.41,92.96,4152600,93.65,93.68,2.3372,46.1538461538,1.44,0.8254,78.27,88.28,371750.0,16227.9,8.2
50,7/25/2012,93.54,94.25,93.1,93.51,4122400,93.51,93.56,8.5544,53.8461538462,1.43,0.8264,78.23,88.8,371750.0,16227.9,8.2
51,7/26/2012,94.49,96.89,94.29,96.58,7382800,93.58,93.7,29.2377,61.5384615385,1.45,0.8259,78.18,89.4,371750.0,16227.9,8.2
52,7/27/2012,96.82,97.45,95.64,97.03,5209800,94.12,94.04,36.2814,61.5384615385,1.58,0.8195,78.16,90.13,371750.0,16227.9,8.2
53,7/30/2012,96.93,97.75,95.49,95.85,4556400,94.47,94.0,28.1195,53.8461538462,1.53,0.8115,78.42,89.8,371250.0,16227.9,8.2
54,7/31/2012,95.04,95.58,93.25,93.35,6535000,94.55,93.83,7.2348,53.8461538462,1.51,0.8147,78.3,88.08,371250.0,16227.9,8.2
55,8/1/2012,93.51,94.33,92.76,93.0,4797200,94.59,94.2,0.4514,46.1538461538,1.56,0.8141,78.18,88.99,371250.0,16227.9,8.0
56,8/2/2012,91.98,92.99,91.04,92.54,5230800,94.61,94.64,-8.4106,46.1538461538,1.51,0.8133,78.16,87.22,371250.0,16227.9,8.0
57,8/3/2012,93.61,94.64,93.38,94.57,4498600,94.55,95.04,5.4661,53.8461538462,1.6,0.8178,78.33,91.4,371250.0,16227.9,8.0
58,8/6/2012,94.73,95.74,94.65,95.52,3160800,94.7,95.34,11.6831,53.8461538462,1.59,0.8072,78.45,92.3,374000.0,16227.9,8.0
